Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
47512,22,1,4,4,10412,2,2,0,0,0,86,2,1,2,1,1,17,0,0,1,2,2,0
29859,31,1,11,2,7203,0,2,0,0,0,24,0,1,0,0,2,35,0,0,0,0,2,1
45539,58,0,29,2,7604,0,2,0,1,1,68,1,1,2,2,2,41,0,0,1,3,0,0
16164,25,1,5,1,7933,2,2,0,0,0,37,0,0,1,0,2,29,0,0,0,2,1,0
14623,49,1,10,2,7086,1,2,1,3,0,60,3,0,1,1,1,62,0,0,0,0,1,1
10728,27,1,9,1,9279,2,0,0,2,0,69,2,1,1,1,1,36,0,0,0,2,3,1
69992,55,0,36,3,6099,0,2,1,1,0,15,1,1,0,1,0,81,0,0,0,2,1,1
51720,35,0,5,4,9612,2,2,0,0,0,89,1,2,4,0,2,61,0,0,0,2,0,0
33003,47,1,21,0,5844,0,3,0,1,1,83,3,2,0,2,2,74,0,0,0,2,1,1
42348,31,0,9,2,5468,1,0,0,2,1,34,1,0,3,0,2,82,0,0,0,3,1,0
36821,47,1,21,4,10067,3,1,0,3,0,69,2,2,1,1,2,26,0,0,0,0,1,1
5424,49,0,17,2,10545,2,1,0,0,1,46,2,1,1,2,1,44,0,0,0,3,1,1
833,36,1,4,3,5496,2,1,1,0,0,80,1,2,0,0,1,17,0,0,0,1,1,0
41321,39,1,11,1,13051,0,3,0,0,1,70,0,2,1,1,1,28,0,0,0,2,1,0
28553,58,1,21,2,6490,2,3,2,1,0,26,4,1,2,1,2,43,0,0,0,3,1,1
2507,34,0,12,2,8689,3,0,0,0,1,81,0,2,1,2,1,37,0,0,0,3,2,0
20379,21,0,7,2,7628,2,3,1,1,0,89,1,1,0,2,1,42,0,0,0,2,1,1
46020,43,0,11,4,10347,2,1,0,1,0,38,2,0,3,0,0,33,0,0,0,2,2,0
36775,41,1,13,2,6756,3,2,1,0,0,72,3,1,3,2,1,85,0,0,0,2,1,1
28481,59,1,14,4,9907,2,0,0,0,0,71,3,1,6,1,1,56,1,0,0,3,0,1
70237,55,0,7,3,6621,1,0,0,2,0,75,0,2,0,1,2,86,0,0,0,2,1,0
65695,18,1,8,3,5942,2,0,0,1,0,78,1,1,0,0,1,55,0,0,0,0,0,0
5921,47,1,12,0,3884,2,0,0,0,1,62,3,2,0,2,2,27,0,0,0,3,1,0
17463,25,1,10,0,5631,2,3,0,0,1,21,0,1,1,0,1,81,0,0,0,1,2,1
4619,45,0,37,1,9936,2,0,1,0,0,34,2,2,3,1,2,46,1,0,0,3,1,1
24453,20,0,10,1,9730,2,0,1,0,0,17,0,1,4,0,2,60,0,0,0,1,2,1
47449,46,0,33,3,6647,2,0,2,1,0,27,1,1,1,0,2,75,1,0,1,1,0,1
62198,53,0,24,4,7680,1,2,2,1,0,51,2,0,3,2,1,28,0,0,0,2,3,1
70630,50,0,9,3,6211,2,2,3,3,0,20,0,0,0,1,1,28,1,0,0,1,0,1
28466,37,1,18,3,6844,2,0,0,0,0,44,0,2,0,2,0,51,0,0,1,2,1,1
50257,46,0,12,2,6335,0,0,0,0,1,43,1,2,5,1,2,66,1,0,0,2,0,1
8425,37,1,16,0,5937,0,0,0,2,1,1,1,1,2,0,2,73,0,0,1,1,0,1
1308,27,1,10,4,11579,1,0,0,1,0,13,1,0,1,1,1,50,0,0,1,2,2,1
23354,53,0,29,1,8613,2,3,0,0,1,26,3,0,1,1,1,42,0,0,0,3,1,1
19383,56,1,10,3,6562,2,0,0,0,1,17,0,0,1,1,0,42,1,0,0,3,2,1
57888,27,1,15,0,5103,0,0,0,0,0,55,0,2,0,0,0,71,0,0,0,2,2,1
36547,25,0,6,1,9467,1,0,3,2,0,64,1,0,1,2,1,20,0,0,1,0,1,1
71590,54,1,43,2,8367,1,1,1,0,0,65,0,1,0,0,0,63,0,0,0,2,0,0
68710,34,1,18,2,5894,3,0,1,1,0,68,1,1,1,0,1,96,0,0,1,3,0,0
57836,31,1,14,2,7813,2,2,0,4,1,93,0,2,5,0,1,15,0,0,0,2,0,0
30337,52,0,39,0,2878,1,3,0,0,0,1,3,2,3,0,1,62,0,0,0,0,1,0
6714,44,1,15,4,13352,0,0,0,0,0,28,0,1,2,0,1,49,1,0,0,0,2,1
48834,53,0,45,4,9988,1,0,1,0,0,40,2,1,1,0,2,66,0,0,0,1,1,1
41142,36,1,4,4,7738,3,3,0,2,1,22,4,0,0,0,0,67,0,1,0,3,1,0
1151,38,0,14,0,3733,0,0,2,3,1,97,0,2,3,2,1,62,1,0,0,3,2,1
21659,30,1,22,1,9674,2,0,1,0,1,57,1,2,3,0,1,50,0,1,0,2,3,0
38736,22,0,14,4,7649,2,0,0,0,0,13,1,1,0,2,2,69,0,0,0,2,2,1
61646,33,1,15,2,8831,2,1,0,1,0,1,2,0,2,2,1,51,0,0,0,2,0,1
8319,59,0,24,2,8964,0,3,1,0,0,14,2,1,4,2,0,25,0,0,0,3,1,1
60359,51,0,27,0,3459,1,0,2,0,1,43,0,0,0,1,1,65,1,0,0,2,0,1
21437,59,1,17,4,11408,2,0,0,0,1,90,1,2,1,0,2,18,0,0,0,2,0,0
68236,33,1,4,0,3782,2,0,2,2,0,60,1,2,0,2,2,42,1,0,0,2,1,1
19090,23,0,3,0,3580,2,3,0,3,0,67,0,0,4,1,0,11,0,0,0,3,2,1
10782,32,0,9,2,8686,2,3,1,1,1,24,0,2,2,2,0,41,0,0,0,2,2,0
36521,41,0,26,4,8498,1,0,0,2,0,42,1,1,3,0,2,62,0,0,1,1,1,0
49916,59,0,40,0,4025,3,1,0,0,0,27,3,1,0,2,0,85,0,0,0,0,2,0
18643,53,0,36,0,3932,2,0,0,2,0,4,1,0,3,1,2,75,0,0,0,3,2,0
40021,52,0,11,4,8568,0,2,2,0,1,11,3,0,0,2,1,57,1,0,0,3,1,1
45096,57,1,5,2,7267,3,0,2,2,1,17,1,2,2,1,1,83,0,0,0,2,1,0
8402,22,0,4,3,5567,1,0,0,1,0,8,1,1,3,1,1,46,0,0,0,2,1,1
39206,30,1,20,0,3621,2,0,2,0,0,40,1,2,0,0,1,86,0,0,0,1,0,0
4900,23,1,1,0,3678,0,2,0,1,0,86,1,1,0,1,2,53,0,0,0,1,1,1
5033,32,1,7,4,9673,0,3,2,2,1,94,1,1,2,1,1,54,0,0,0,2,1,1
53860,34,1,21,4,7333,2,3,0,0,1,29,1,1,2,1,0,36,0,0,0,2,1,1
69533,49,1,22,3,6023,2,0,2,4,1,85,3,1,1,1,1,51,0,0,1,3,2,1
335,44,1,3,0,6147,1,2,0,0,0,10,4,2,3,1,0,29,0,0,0,1,2,1
53564,59,1,28,3,5731,1,2,0,1,0,74,1,2,0,1,2,58,0,0,1,2,2,1
43300,40,1,13,3,5760,1,0,0,1,0,80,4,2,2,0,1,61,0,0,0,1,1,0
56794,35,1,21,4,9125,2,0,2,0,1,90,1,2,1,1,2,94,0,0,1,2,2,1
47348,30,0,8,4,9467,0,3,1,0,1,38,1,2,4,2,2,81,0,0,0,2,1,1
50244,44,1,27,4,9759,1,3,0,0,0,3,0,1,2,0,1,59,0,0,0,2,1,1
62148,43,1,26,2,9180,2,0,0,1,0,70,0,2,3,1,1,88,0,0,0,2,1,1
69071,49,1,39,1,4048,2,0,0,0,0,76,0,2,0,2,1,105,0,0,1,2,2,1
33867,30,0,9,3,5672,2,0,0,2,0,91,2,1,2,2,0,50,0,0,1,3,1,1
68212,39,0,24,3,5096,2,0,0,0,0,44,3,1,0,2,2,58,0,0,0,3,3,1
8504,32,0,19,3,6573,1,1,0,2,0,48,3,2,1,0,1,71,0,0,0,3,1,0
35495,56,0,30,1,11426,1,0,1,0,0,98,4,1,3,1,1,52,0,0,0,2,1,1
6736,52,1,25,4,7708,1,0,0,0,1,36,2,1,1,0,1,37,0,0,0,3,1,0
56011,36,1,5,0,4699,0,3,0,1,0,11,2,2,3,1,2,7,0,0,0,2,1,1
64453,39,0,26,3,5768,3,0,0,0,0,72,0,1,4,0,2,45,0,0,0,1,0,0
35525,36,1,27,4,8111,2,3,2,0,0,3,0,2,2,2,1,64,0,0,0,2,1,1
52074,38,1,3,4,9277,2,2,0,3,1,15,2,1,0,1,1,54,0,0,0,2,0,1
39917,22,0,2,2,8152,2,3,1,2,0,63,1,1,3,2,0,67,0,0,0,2,1,1
13787,20,1,3,3,5528,2,1,0,1,1,7,0,1,4,0,2,11,0,0,0,2,3,0
34118,48,1,21,4,7912,1,0,0,0,1,88,1,0,3,1,0,94,0,0,0,2,2,1
25220,36,0,3,2,8020,1,2,2,2,0,96,1,1,3,1,2,38,1,0,0,1,2,1
38590,59,0,29,4,9151,2,2,0,4,0,85,1,2,3,1,0,63,1,0,0,2,1,1
65187,43,1,8,2,7781,1,2,0,0,0,57,2,1,1,2,1,66,1,0,0,1,3,1
3722,47,1,2,3,6338,3,2,0,1,0,8,3,2,0,0,2,67,1,0,0,3,0,0
73740,33,0,24,1,6962,3,3,1,0,1,48,3,0,0,2,1,58,1,0,1,3,1,1
26468,19,1,1,0,5245,1,3,0,0,0,36,1,2,1,1,1,61,1,0,1,2,2,1
32184,25,0,15,4,11111,1,2,0,0,0,24,0,0,2,1,2,38,0,0,0,2,1,1
1998,47,0,4,0,4723,0,2,0,0,0,53,1,1,3,1,2,39,0,0,0,2,0,1
28692,29,1,17,0,5395,0,3,0,3,1,20,0,0,3,1,1,64,0,0,0,2,0,1
61350,43,1,26,2,5826,2,0,2,0,1,49,2,1,2,0,1,84,1,0,0,2,1,1
43164,50,1,25,4,8572,3,0,0,0,0,57,3,2,3,2,1,89,0,0,0,3,0,1
2084,57,1,49,0,3709,0,2,0,0,1,97,2,1,1,0,2,59,0,0,0,2,2,1
47949,19,0,10,4,10985,2,2,0,1,1,60,3,0,0,0,2,60,1,0,0,3,2,1
71173,24,0,4,0,3600,2,0,2,2,0,50,0,0,1,0,0,13,0,0,0,3,2,1
6043,53,0,11,2,8560,1,0,1,0,0,8,3,2,1,1,1,30,0,0,0,1,1,0
56070,47,1,14,4,8832,1,3,2,0,0,77,3,2,0,2,0,22,0,0,0,3,2,0
12268,30,0,4,0,3899,3,0,0,1,0,40,2,0,0,1,1,18,0,0,0,1,0,0
51067,19,1,11,2,9112,2,3,2,1,0,73,1,2,4,2,1,48,1,0,0,3,0,1
49608,53,0,16,2,8161,2,1,2,2,1,46,3,1,4,1,0,27,0,0,0,1,1,1
17937,48,1,23,1,7618,2,0,2,1,1,38,2,1,1,0,1,39,0,0,1,2,3,0
45023,32,1,4,4,8109,3,2,2,2,0,45,0,1,3,2,2,14,0,0,1,2,0,1
9856,20,0,1,4,9487,2,3,0,2,1,37,0,1,1,1,2,30,0,0,0,2,0,0
6419,41,0,7,1,7079,1,2,2,1,0,38,2,0,4,0,0,79,0,0,0,3,0,0
60099,30,1,13,4,7272,2,0,3,2,0,13,2,2,2,2,0,25,1,0,0,2,1,1
67231,59,1,18,1,4534,0,0,0,0,0,7,0,2,5,0,1,67,0,0,0,1,1,0
60449,34,1,24,2,7145,0,2,0,0,0,33,3,1,1,1,1,98,0,0,0,3,1,1
33045,35,0,20,1,5683,1,0,3,2,1,83,1,1,4,0,0,27,0,0,0,3,1,0
58165,54,1,29,0,3839,3,0,0,2,0,38,1,2,0,2,1,85,0,1,0,2,2,0
8398,29,1,16,0,4029,2,3,0,0,0,64,3,1,1,1,0,88,1,0,0,3,1,1
25017,45,1,22,0,4803,2,2,2,0,0,81,4,0,2,0,1,51,0,0,0,3,2,1
10045,26,1,7,4,10730,0,0,0,2,1,87,0,2,0,0,1,41,0,0,0,3,1,0
11369,28,1,10,0,2744,1,2,3,2,0,67,2,1,6,1,2,82,0,0,0,2,2,1
72250,31,1,17,3,5910,1,0,0,0,0,34,2,2,1,1,2,58,0,1,0,2,1,0
51524,38,1,12,2,7386,2,2,2,0,0,74,0,2,2,0,1,77,0,0,0,1,1,0
50683,53,0,23,0,5727,1,0,2,0,0,3,1,0,3,0,1,79,0,0,0,0,2,1
24863,37,0,21,0,3119,0,2,0,0,1,85,1,1,2,2,0,99,0,0,0,3,1,1
18572,47,0,2,1,7665,2,3,0,4,0,72,2,2,2,1,1,75,0,0,0,2,2,0
47082,34,1,1,1,8609,3,2,0,2,1,94,0,1,3,0,1,68,0,0,1,2,1,0
53343,45,1,34,2,8028,1,1,2,1,0,23,1,1,0,1,2,87,0,0,0,0,1,1
30517,38,1,16,4,10312,1,0,0,0,1,35,1,2,3,1,0,83,0,0,1,3,1,0
37081,57,1,6,0,5598,2,3,1,1,1,78,2,1,0,0,2,83,0,1,0,2,0,0
8975,34,0,24,2,9388,1,3,0,0,0,35,3,1,3,0,2,72,0,0,1,2,1,0
55941,58,1,39,4,11926,2,0,2,1,0,93,3,1,2,1,1,90,0,0,0,3,2,1
43892,48,1,16,4,7518,0,3,2,0,0,68,0,2,4,1,2,76,0,0,0,3,1,1
10483,28,1,17,0,4468,1,2,3,1,0,39,0,1,2,2,2,73,0,0,0,2,2,1
16387,51,0,28,4,9299,2,0,0,1,1,24,2,1,2,0,1,81,0,0,0,2,1,1
22055,58,1,31,0,4368,3,2,0,1,0,4,1,2,0,1,2,47,0,0,0,3,2,0
68907,43,1,19,0,4444,1,0,0,0,1,98,4,2,0,1,2,84,0,0,0,2,0,0
28181,51,0,42,3,6344,1,0,2,1,0,21,1,1,2,2,1,82,0,0,0,3,0,1
18119,20,0,1,2,9283,2,3,0,0,0,7,0,1,0,2,0,35,0,0,0,2,1,1
1777,40,0,17,1,7496,3,1,0,1,1,94,3,0,1,0,0,32,0,0,0,3,2,0
19987,53,1,17,3,6000,2,3,0,0,0,49,0,2,1,2,2,56,0,1,0,2,1,1
40241,31,0,3,4,9216,2,0,0,0,1,98,3,1,4,0,1,43,0,0,0,1,0,0
63380,36,0,10,1,7338,0,3,0,2,0,73,0,1,3,0,2,40,0,0,0,2,1,1
40467,59,0,14,0,3898,0,3,0,0,0,29,2,1,0,1,1,36,0,0,0,2,1,0
53433,57,1,20,0,3540,1,3,0,4,0,55,3,2,0,1,1,96,0,0,0,2,2,0
43829,27,0,11,3,6627,2,3,2,0,1,82,3,1,4,2,0,22,0,0,0,1,1,1
5200,40,0,3,0,4172,0,0,0,2,0,14,1,2,3,0,1,21,0,0,0,0,0,1
43424,19,0,6,0,3698,1,2,0,1,0,40,0,2,0,2,1,72,0,0,0,0,2,0
68764,37,0,6,2,7975,2,0,0,0,0,97,0,2,2,1,1,9,1,0,1,2,1,0
36791,36,0,9,2,7914,2,3,1,0,0,49,3,1,0,1,2,87,1,0,0,3,1,1
65299,46,1,23,2,9419,0,3,2,0,0,38,1,1,2,1,0,61,0,0,0,0,0,1
23678,38,0,7,2,6697,1,3,0,0,1,58,1,1,3,0,1,70,0,0,0,2,1,0
69647,33,1,13,4,6384,1,0,0,0,0,32,2,1,2,0,2,33,1,0,0,2,2,0
4698,49,0,25,0,4958,0,0,0,0,1,96,0,0,3,1,0,41,1,0,0,2,0,1
21780,45,0,3,2,7125,1,0,1,0,1,77,0,2,0,1,1,67,0,0,0,1,3,0
41087,59,0,16,4,9059,3,0,0,0,1,69,2,1,0,1,1,50,0,0,0,2,0,0
25500,26,1,1,3,6228,0,1,1,3,0,76,0,2,3,2,2,8,1,0,1,1,0,1
6019,37,0,10,4,9440,2,3,0,1,0,92,1,1,3,1,1,70,0,0,0,1,0,0
2450,39,1,30,2,7993,2,2,1,1,0,24,2,2,2,0,1,99,0,0,0,2,2,0
18720,35,1,21,2,9555,2,0,0,0,1,61,3,1,0,0,1,61,0,0,0,2,2,0
26063,35,0,25,1,7991,1,0,0,1,0,19,0,2,2,1,1,60,0,0,0,2,1,0
24896,40,0,10,4,10270,1,0,0,0,0,59,2,1,4,2,2,24,1,0,0,2,0,1
4126,39,0,14,2,7193,3,1,0,0,0,76,4,2,0,2,1,15,0,0,0,2,2,1
12884,39,0,19,0,3085,2,2,0,0,1,92,0,2,3,1,1,25,1,0,0,2,1,1
13841,39,0,17,4,8501,3,0,0,3,0,11,3,1,4,0,2,48,0,0,0,2,1,0
15809,27,1,4,1,8617,1,2,1,1,0,37,3,2,5,0,1,73,0,0,0,2,1,0
30055,33,0,5,3,6583,1,1,0,2,0,29,0,2,4,0,2,26,0,0,0,0,2,0
72854,51,1,5,2,8214,3,0,2,1,0,83,0,1,0,1,1,14,0,0,0,1,1,0
20244,51,0,36,2,6697,1,2,1,0,0,5,3,1,0,0,2,61,0,0,0,0,1,1
60964,42,0,20,0,5889,1,0,2,0,0,5,0,2,3,2,1,84,0,0,0,2,2,1
63421,24,0,7,4,7899,2,1,1,0,0,28,0,0,0,0,1,83,0,0,0,3,1,0
1962,32,0,18,0,4668,2,2,0,0,0,21,1,1,1,1,1,44,1,0,0,1,0,1
13003,50,1,29,0,3903,3,0,0,1,0,43,2,2,0,0,2,67,0,0,0,2,0,0
65662,29,1,15,4,10659,1,0,0,0,1,3,0,2,2,1,0,22,0,0,0,2,1,0
24357,42,1,5,4,10178,2,2,2,1,0,51,3,1,1,0,2,42,0,0,0,1,2,0
48560,53,0,6,0,4431,0,0,0,0,0,33,4,0,0,0,1,70,0,0,1,2,0,1
55315,59,1,19,4,7994,2,2,0,0,0,61,1,1,5,0,1,29,0,0,1,2,0,1
36588,51,1,14,1,7471,2,0,1,1,0,29,2,0,1,0,2,35,0,0,0,0,1,1
35721,54,0,9,4,9882,3,1,2,0,0,16,1,2,2,0,2,11,0,0,0,2,3,0
4271,33,0,5,2,6504,3,0,1,0,0,68,0,2,3,1,2,63,0,0,0,0,1,0
58006,42,0,29,3,6298,2,2,2,2,0,20,1,1,4,1,1,38,0,0,0,2,1,1
45504,40,1,16,2,7972,1,3,0,0,0,70,3,1,1,0,1,63,0,0,0,0,1,1
25327,20,1,1,2,8400,2,0,2,0,0,97,1,1,3,0,1,13,1,0,0,2,2,0
72883,51,1,4,0,3757,0,3,0,1,0,92,3,2,1,1,1,66,1,0,0,3,1,0
60568,22,1,13,3,5680,2,0,0,1,1,8,1,0,1,1,1,15,0,0,0,2,1,1
49753,36,1,12,1,7805,2,1,1,0,1,43,1,2,0,1,1,84,0,0,0,2,1,1
54264,49,1,27,0,5364,2,0,1,0,0,21,3,2,1,1,0,82,1,0,0,1,1,1
68333,26,1,4,0,5249,3,0,0,0,0,52,2,2,0,1,1,52,0,0,0,1,0,0
16882,48,0,33,2,8027,0,0,0,0,1,79,3,2,2,1,1,82,0,0,0,3,2,1
51974,26,0,13,4,9809,1,0,2,0,1,19,1,0,3,0,1,35,0,0,0,2,2,0
816,39,1,13,1,8054,2,0,0,0,0,89,0,1,3,1,0,53,0,0,0,2,1,0
54929,53,0,23,4,5868,1,2,0,1,0,23,0,2,4,1,1,66,0,0,0,2,3,0
60512,52,0,35,4,8896,0,3,2,2,1,53,2,0,0,1,2,47,0,0,0,0,0,0
68570,37,0,10,3,5511,1,0,2,2,0,11,1,2,4,0,1,36,0,0,0,2,3,1
22855,40,0,3,3,7069,2,2,2,3,0,96,3,2,2,1,1,9,0,0,1,1,2,1
39802,50,1,5,1,11465,3,0,0,1,0,96,0,1,0,1,0,27,1,0,0,3,0,1
26505,24,1,2,3,6062,2,2,2,2,0,55,1,1,0,1,2,76,1,0,1,2,1,1
8222,32,0,7,0,5206,0,2,2,0,0,66,1,0,1,0,0,49,0,0,0,2,2,1
31296,58,0,1,4,10356,0,3,0,0,1,19,1,0,4,0,0,60,0,0,0,2,2,1
6001,23,1,1,1,11035,2,0,0,2,0,95,0,2,3,0,1,73,0,0,0,3,2,0
1146,31,1,22,0,3264,0,0,0,2,1,9,2,2,0,0,1,35,0,0,0,3,1,0
59965,50,1,39,2,9038,0,2,0,0,0,91,0,2,0,0,2,104,0,0,0,2,2,1
14063,54,1,23,4,10522,0,0,1,0,1,49,1,0,1,0,0,61,1,0,0,1,2,0
32905,55,1,12,1,10533,3,0,0,2,0,49,2,1,2,1,2,79,1,0,0,2,1,1
56290,20,0,8,3,6588,1,1,1,3,1,88,4,1,1,0,1,34,0,0,0,2,1,1
56379,20,1,9,2,9362,1,0,2,0,0,41,2,1,1,0,1,64,0,0,0,2,2,0
32364,43,0,27,4,8182,1,0,0,2,0,50,3,1,1,1,0,93,0,0,0,2,1,1
27207,23,1,1,0,4474,2,0,1,2,0,67,0,2,1,0,1,4,0,0,0,1,2,0
12984,51,1,24,3,5949,2,0,1,1,1,71,1,0,0,1,2,26,0,0,1,2,1,1
32415,29,0,9,3,5019,3,0,1,1,0,84,4,1,4,0,0,44,0,0,0,2,2,0
44941,23,1,8,1,10516,3,0,0,0,0,92,0,1,4,0,1,54,0,0,0,2,1,1
47747,59,1,29,4,10551,2,2,0,1,1,57,1,1,0,2,1,97,0,0,0,2,1,1
30987,40,0,25,0,4416,3,0,0,2,0,96,1,1,1,2,2,90,0,0,0,3,1,1
41110,46,0,29,4,11341,1,2,0,0,1,69,1,1,3,0,1,104,0,0,0,2,0,0
3534,34,0,21,3,6259,0,2,2,2,0,58,4,2,1,0,2,78,0,0,0,3,1,0
40406,21,0,2,0,4942,0,0,0,3,1,59,3,1,1,2,1,31,1,0,0,2,3,1
51910,36,0,6,4,9256,3,0,3,0,0,82,0,1,0,0,0,76,0,0,0,2,2,0
13996,35,0,11,1,8094,3,3,0,1,1,34,1,1,5,2,2,79,1,0,1,3,1,1
18926,22,0,5,4,10072,1,2,0,2,1,31,2,2,2,2,1,31,0,0,0,2,0,1
42657,38,1,28,4,11404,2,3,1,2,0,26,2,1,0,2,0,40,0,0,1,2,1,1
57892,30,0,12,4,10570,2,2,0,0,0,81,4,2,5,1,1,58,0,0,0,2,1,0
22043,25,0,5,2,8052,2,2,2,0,0,42,1,1,5,1,0,79,1,0,0,1,1,1
62504,33,0,18,4,8191,2,3,0,1,1,95,0,0,0,1,2,53,0,0,0,2,1,1
74318,30,1,22,2,9434,1,0,0,0,1,96,2,2,0,0,2,96,0,0,1,1,2,0
60561,45,1,11,3,5634,1,0,2,0,0,82,4,0,4,0,2,71,0,0,0,2,1,1
73491,55,0,44,4,10044,1,1,0,1,0,66,2,1,0,1,1,115,1,0,0,0,1,0
28584,29,1,4,0,3129,2,0,1,0,0,93,1,2,0,0,2,82,1,0,1,2,1,1
55111,56,1,2,4,10473,1,1,2,0,0,85,1,2,1,0,2,81,0,0,1,3,2,0
18677,40,0,11,4,6587,1,0,0,1,0,82,2,0,3,0,1,79,1,0,0,2,1,1
49537,56,0,33,0,4557,3,3,0,0,1,54,2,0,4,0,2,51,0,0,0,1,1,0
2645,32,0,16,0,5279,1,0,0,2,1,42,1,1,4,2,1,31,0,0,0,2,2,1
23705,20,0,3,2,7574,1,0,0,1,0,98,1,1,1,0,2,15,0,0,0,1,1,0
19287,58,0,7,4,8603,2,3,2,0,0,47,1,1,0,1,1,45,0,0,0,2,0,0
59410,24,0,7,4,9397,1,0,0,2,1,94,0,1,5,2,1,76,1,0,0,3,1,1
3203,45,1,34,2,7551,3,0,3,4,1,39,0,0,2,1,1,54,0,0,0,2,2,1
6797,44,0,34,1,7952,0,0,3,0,1,48,0,1,4,1,2,112,0,0,0,1,2,0
67941,20,1,2,4,5237,2,1,0,1,1,41,2,1,0,0,2,16,0,0,0,2,1,0
40645,57,1,32,3,6490,2,0,1,1,0,47,0,1,1,0,1,82,0,0,0,1,2,0
61490,42,1,10,0,4386,3,2,0,2,0,7,0,1,0,0,1,31,1,0,0,3,2,1
18503,54,1,27,3,5128,2,2,0,1,1,2,1,1,3,1,1,88,0,0,0,3,2,1
16304,24,0,12,1,8190,3,0,1,2,1,26,2,1,4,0,1,29,0,0,1,3,2,1
33990,32,1,8,4,8452,2,0,0,0,1,74,1,0,2,2,1,61,0,0,0,3,2,1
73967,43,0,11,2,9620,0,1,0,1,1,66,1,1,1,0,2,40,0,0,1,2,1,1
34305,24,0,16,4,10133,2,0,0,0,0,22,3,2,0,0,1,59,0,0,0,3,2,0
18302,39,1,6,0,5606,2,0,0,1,1,13,3,2,0,2,1,23,0,0,0,2,2,1
3173,54,0,32,0,4558,2,3,0,0,0,72,2,2,0,2,1,69,0,0,0,2,0,0
38093,56,1,22,0,3943,1,0,0,0,0,79,3,2,2,0,1,25,0,0,0,2,2,0
49588,59,1,30,2,7627,2,2,0,0,1,66,3,2,4,0,0,65,0,0,0,1,1,0
19268,42,1,32,3,5855,0,2,0,0,1,47,1,1,1,0,1,50,1,0,0,2,2,1
37236,53,0,13,3,6129,3,3,3,0,0,52,1,2,0,2,1,20,0,0,0,2,0,0
24292,38,1,16,2,6798,2,0,0,0,0,39,2,1,0,2,2,65,0,0,1,2,2,1
34074,33,0,10,4,7686,3,0,0,0,0,48,2,1,0,1,1,44,0,0,0,1,1,0
18692,34,1,26,4,10777,1,2,0,1,1,3,4,2,0,1,0,53,0,0,0,3,1,1
36926,26,0,11,1,10560,0,3,0,1,0,11,0,2,0,1,1,68,1,1,0,2,2,1
30148,47,0,27,3,5486,2,2,0,0,1,19,0,1,0,1,1,30,1,0,0,2,2,1
73903,55,1,39,1,4984,3,2,1,0,0,7,1,2,1,0,1,52,0,0,1,3,1,0
63551,34,1,20,2,8981,1,0,0,1,0,33,1,1,3,1,1,30,0,0,0,2,2,1
42973,27,1,3,0,4761,1,3,0,0,0,85,2,0,1,0,1,77,0,0,0,2,2,0
70968,50,1,10,0,4638,1,0,0,0,0,91,2,1,6,2,0,50,0,0,0,2,1,1
56234,47,0,7,4,8999,2,1,0,1,1,61,2,2,0,1,1,17,0,0,0,2,1,0
63239,57,0,23,4,9337,2,3,1,0,1,71,0,2,0,0,1,52,0,0,0,2,1,0
73801,45,1,22,2,8874,2,0,0,2,0,24,1,1,0,1,0,41,1,0,0,1,0,1
50124,18,0,7,4,8441,1,0,1,2,0,34,2,1,4,0,2,50,0,0,1,2,2,0
62122,34,1,12,2,9845,1,2,1,1,0,57,0,1,0,2,0,38,1,0,0,2,3,1
33840,31,1,2,4,9457,2,3,2,2,0,11,0,1,1,0,0,11,1,0,0,2,1,1
55818,31,0,16,2,7512,1,1,2,1,0,4,0,1,1,0,2,67,1,0,1,1,0,1
72031,46,1,36,0,4114,2,2,2,0,0,57,2,1,0,0,1,104,0,0,0,2,2,1
41709,31,0,5,1,7681,1,2,0,0,0,42,3,0,2,1,0,83,1,0,0,2,0,1
16732,22,0,5,2,6473,2,3,0,0,1,34,0,2,0,1,1,66,0,0,0,3,0,0
11467,45,1,35,0,5000,1,0,0,1,0,86,3,1,4,0,1,91,0,0,0,2,1,1
19443,24,0,10,4,10794,2,0,2,1,0,77,3,0,1,0,1,58,0,0,0,0,3,0
18795,53,1,35,0,3471,2,2,0,0,0,54,1,1,2,2,1,82,0,0,0,2,0,1
26342,51,0,32,1,8684,3,0,2,2,0,79,3,1,5,2,2,72,0,0,0,2,1,1
43824,33,1,9,0,4580,1,3,0,0,0,20,1,1,0,1,1,81,1,0,0,2,0,1
63614,42,0,10,0,4567,2,2,0,1,0,49,3,1,1,1,1,47,0,0,0,2,2,0
30648,51,0,5,2,9268,1,2,0,0,0,65,1,2,1,0,2,38,1,0,0,3,1,0
73932,38,0,3,4,10135,1,0,2,0,1,90,0,1,3,1,1,65,0,0,0,2,0,1
22184,26,0,4,0,4295,3,3,1,0,0,18,2,1,3,2,2,37,1,0,0,2,2,1
19861,48,1,21,4,9402,2,3,0,0,0,97,3,1,2,0,0,77,0,0,1,1,0,0
31006,51,0,4,0,4315,0,2,0,0,0,75,2,0,4,1,0,65,0,0,0,2,1,1
