Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
47682,56,Female,14,Technology,8290,Good,High,Average,0,No,77,Master’s Degree,Single,5,Mid,Medium,19,No,No,No,Poor,High,Stayed
52504,27,Male,11,Media,7219,Good,High,Below Average,1,Yes,85,Master’s Degree,Married,0,Mid,Small,79,No,No,No,Good,Low,Left
53487,55,Male,9,Technology,10285,Excellent,High,Below Average,2,Yes,56,Bachelor’s Degree,Married,2,Entry,Large,37,No,No,No,Excellent,High,Left
74163,25,Male,2,Technology,10943,Good,Very High,High,1,No,98,Master’s Degree,Married,2,Senior,Small,6,No,No,No,Good,High,Stayed
36351,43,Male,6,Technology,10718,Excellent,High,Average,0,Yes,38,Associate Degree,Divorced,0,Entry,Small,39,No,No,No,Good,Medium,Stayed
30288,35,Male,16,Media,5831,Good,Low,Average,1,No,61,High School,Married,3,Mid,Medium,63,No,No,No,Fair,Low,Stayed
35846,30,Male,2,Technology,8625,Good,High,Average,3,No,50,High School,Married,2,Senior,Small,65,No,No,No,Good,Medium,Stayed
33035,43,Male,15,Education,4080,Fair,Medium,Average,2,No,65,Master’s Degree,Divorced,1,Senior,Large,22,No,No,No,Good,Medium,Stayed
9899,53,Female,13,Technology,11106,Fair,High,High,0,No,44,High School,Single,0,Entry,Small,80,No,No,No,Fair,High,Left
29880,34,Male,17,Technology,14421,Good,Very High,Average,1,No,61,Associate Degree,Divorced,3,Entry,Medium,88,No,No,Yes,Good,High,Stayed
11522,37,Female,11,Healthcare,8445,Fair,Medium,Below Average,1,Yes,49,Associate Degree,Single,4,Entry,Large,51,No,No,No,Good,Low,Stayed
39534,32,Female,22,Technology,8076,Poor,Medium,Average,0,No,87,Master’s Degree,Married,5,Entry,Medium,45,Yes,No,No,Excellent,High,Stayed
61101,32,Male,12,Media,6339,Good,Medium,Average,1,Yes,24,High School,Married,1,Entry,Large,34,No,No,No,Poor,Medium,Stayed
57778,39,Female,30,Media,4963,Good,Low,Average,0,No,26,Associate Degree,Married,2,Mid,Small,77,No,No,No,Good,Medium,Left
39956,37,Male,6,Media,6068,Good,Low,Average,0,No,53,Master’s Degree,Single,1,Entry,Medium,23,No,No,No,Good,Medium,Left
43419,45,Male,2,Finance,7549,Excellent,Very High,Average,2,Yes,99,Bachelor’s Degree,Divorced,3,Entry,Medium,13,No,No,No,Good,Medium,Left
65897,54,Male,37,Finance,12872,Good,Very High,Average,0,No,95,High School,Single,0,Entry,Small,85,No,No,No,Good,Low,Stayed
20072,24,Male,11,Media,6468,Good,Medium,Average,2,No,64,Bachelor’s Degree,Single,0,Mid,Large,34,No,No,No,Poor,Medium,Left
65182,41,Male,9,Media,6220,Excellent,Very High,Average,1,No,75,Bachelor’s Degree,Single,0,Entry,Large,76,Yes,Yes,Yes,Good,Very High,Stayed
33978,22,Female,11,Technology,7556,Poor,Medium,Average,0,No,10,Associate Degree,Divorced,3,Senior,Small,65,No,No,No,Excellent,Low,Stayed
18050,56,Female,5,Technology,8483,Fair,High,Average,1,No,89,High School,Divorced,1,Mid,Small,47,No,No,No,Fair,Medium,Stayed
19139,57,Female,21,Education,6012,Excellent,Very High,Average,1,No,9,Master’s Degree,Married,0,Mid,Medium,55,No,No,Yes,Good,Medium,Stayed
9359,30,Male,9,Technology,8405,Good,Medium,Below Average,0,Yes,40,Bachelor’s Degree,Single,3,Mid,Medium,24,No,No,No,Fair,Low,Left
856,57,Female,10,Media,5342,Fair,Medium,High,0,Yes,45,High School,Married,2,Senior,Small,33,No,No,No,Good,Low,Stayed
18731,26,Male,2,Technology,8115,Fair,Very High,Average,1,Yes,35,Master’s Degree,Single,3,Mid,Large,78,No,No,No,Good,Low,Stayed
61744,45,Female,29,Media,5494,Fair,Medium,Average,3,No,23,Bachelor’s Degree,Divorced,1,Entry,Medium,98,No,No,No,Good,Low,Stayed
49086,42,Male,14,Finance,6795,Fair,High,High,0,No,96,Bachelor’s Degree,Single,2,Entry,Large,15,Yes,No,No,Good,Medium,Left
40368,20,Male,6,Media,5529,Fair,High,Average,1,No,36,Associate Degree,Married,0,Entry,Medium,7,No,No,No,Good,High,Stayed
17778,40,Male,8,Finance,11130,Fair,High,Average,4,No,28,Master’s Degree,Single,0,Mid,Large,36,No,No,No,Good,High,Left
46172,21,Male,6,Media,6301,Good,High,High,2,No,33,Master’s Degree,Married,0,Senior,Medium,10,No,No,No,Good,Low,Stayed
73691,38,Male,8,Media,6539,Good,High,Average,0,Yes,49,Bachelor’s Degree,Divorced,0,Mid,Medium,74,No,No,No,Fair,Medium,Left
33270,30,Male,12,Healthcare,9441,Excellent,High,Average,2,No,12,Master’s Degree,Divorced,0,Entry,Large,20,No,No,No,Poor,Medium,Stayed
70494,49,Male,6,Technology,10642,Good,High,Average,1,No,99,Master’s Degree,Married,4,Entry,Small,43,Yes,No,No,Fair,Medium,Stayed
3170,54,Male,24,Technology,9942,Fair,High,High,0,No,57,Master’s Degree,Married,1,Mid,Medium,81,No,No,No,Good,High,Stayed
15706,38,Male,2,Technology,9222,Fair,Very High,Low,2,Yes,93,High School,Divorced,4,Mid,Small,80,No,No,No,Poor,Medium,Left
69051,24,Female,14,Media,5695,Excellent,Very High,Below Average,0,Yes,43,Associate Degree,Single,0,Senior,Small,69,No,No,No,Good,Medium,Stayed
47552,53,Male,19,Education,4033,Good,High,High,0,Yes,38,Associate Degree,Single,1,Entry,Medium,76,No,Yes,No,Good,High,Left
22295,21,Male,13,Finance,9233,Good,High,High,0,Yes,50,Bachelor’s Degree,Married,2,Mid,Small,67,Yes,No,Yes,Poor,Medium,Stayed
9006,30,Male,16,Media,6292,Poor,High,Average,0,Yes,29,Master’s Degree,Single,0,Senior,Small,43,No,No,No,Good,High,Stayed
42844,56,Male,7,Education,4614,Poor,High,Average,3,No,15,Bachelor’s Degree,Married,3,Mid,Medium,28,No,No,No,Good,Low,Stayed
46856,52,Male,5,Education,4560,Poor,Low,High,0,Yes,71,Associate Degree,Single,0,Mid,Small,20,No,No,No,Excellent,High,Left
59609,36,Male,12,Technology,8233,Excellent,Medium,Average,1,No,73,Associate Degree,Married,0,Entry,Medium,29,No,No,No,Good,High,Stayed
10211,53,Female,21,Media,6292,Excellent,Very High,Average,0,No,30,Bachelor’s Degree,Single,0,Entry,Large,53,No,No,No,Poor,Low,Left
70748,36,Female,4,Education,3659,Fair,Very High,Average,0,No,4,High School,Married,3,Entry,Large,10,No,No,No,Poor,Low,Left
21485,23,Female,13,Finance,7261,Good,Low,Average,3,Yes,62,Associate Degree,Divorced,3,Mid,Small,54,No,No,No,Good,Medium,Stayed
50050,51,Female,5,Healthcare,7778,Fair,High,High,2,No,73,Master’s Degree,Divorced,4,Entry,Medium,36,No,No,No,Poor,Low,Left
18988,28,Male,1,Technology,12142,Fair,High,Average,0,Yes,13,Bachelor’s Degree,Single,0,Mid,Medium,79,No,No,No,Fair,Low,Left
17803,47,Female,39,Education,5299,Good,High,Average,1,No,7,Bachelor’s Degree,Single,1,Entry,Small,87,Yes,No,No,Poor,Medium,Stayed
38247,52,Male,22,Media,6029,Fair,Very High,Average,2,No,60,Bachelor’s Degree,Married,1,Mid,Medium,83,No,No,No,Good,Medium,Stayed
18272,38,Female,1,Finance,8458,Fair,Very High,Average,0,Yes,15,Associate Degree,Married,3,Entry,Medium,75,No,No,No,Excellent,High,Left
23876,34,Male,5,Media,5728,Good,High,Average,2,No,21,Bachelor’s Degree,Married,1,Mid,Medium,30,No,No,No,Fair,High,Stayed
7172,24,Female,15,Media,5962,Excellent,High,Average,0,No,38,Bachelor’s Degree,Married,3,Entry,Medium,29,Yes,No,No,Good,Medium,Stayed
47921,59,Female,18,Healthcare,8240,Excellent,Very High,Below Average,0,No,2,High School,Married,3,Entry,Medium,44,No,No,No,Excellent,Low,Stayed
67717,52,Male,19,Technology,9365,Fair,High,Average,0,No,47,Associate Degree,Married,1,Mid,Medium,84,No,No,Yes,Good,High,Stayed
13763,42,Male,21,Technology,8932,Excellent,Very High,High,1,Yes,28,PhD,Divorced,1,Senior,Medium,29,No,No,Yes,Fair,Low,Stayed
751,33,Female,19,Technology,10376,Good,High,High,2,Yes,93,Bachelor’s Degree,Divorced,1,Mid,Small,67,No,No,No,Good,Low,Stayed
35266,43,Male,10,Media,6061,Good,High,Average,3,No,32,Bachelor’s Degree,Married,1,Mid,Medium,43,No,No,No,Excellent,Medium,Stayed
48572,36,Female,21,Education,4107,Good,High,Average,4,No,17,Associate Degree,Married,4,Entry,Medium,41,No,No,Yes,Excellent,Low,Stayed
63047,28,Male,9,Finance,10521,Excellent,Medium,Average,0,Yes,8,Associate Degree,Single,3,Mid,Small,54,Yes,No,No,Good,High,Stayed
10819,24,Male,2,Finance,9424,Good,High,Average,0,No,71,Associate Degree,Married,0,Mid,Medium,16,No,No,No,Poor,Low,Left
4832,57,Female,36,Education,3129,Good,Low,High,0,No,30,Associate Degree,Divorced,1,Senior,Medium,80,Yes,No,No,Fair,Low,Stayed
48935,18,Male,5,Education,5782,Good,Very High,High,0,No,84,Bachelor’s Degree,Married,3,Senior,Medium,46,No,No,No,Poor,Low,Stayed
36618,54,Male,24,Healthcare,7437,Fair,Very High,Average,2,No,2,PhD,Married,0,Mid,Medium,84,No,No,No,Good,Low,Stayed
56547,22,Female,12,Technology,10376,Excellent,Low,Average,2,Yes,19,Associate Degree,Divorced,3,Mid,Medium,57,No,No,No,Excellent,Low,Left
54085,31,Female,14,Media,6179,Fair,Very High,Below Average,0,No,91,High School,Married,1,Mid,Small,77,No,No,No,Poor,High,Left
36780,25,Male,7,Healthcare,9705,Poor,Medium,Average,1,No,21,High School,Married,4,Entry,Medium,86,Yes,No,No,Good,Medium,Stayed
17705,43,Male,33,Education,5251,Fair,High,High,0,No,90,Bachelor’s Degree,Divorced,0,Mid,Medium,86,No,No,No,Excellent,Medium,Stayed
36392,36,Male,1,Media,6209,Good,High,High,0,No,83,Bachelor’s Degree,Married,0,Entry,Medium,47,Yes,No,Yes,Good,Very High,Stayed
18271,58,Female,34,Media,6552,Poor,High,Average,1,No,56,PhD,Married,0,Mid,Small,110,No,No,Yes,Excellent,Low,Left
38437,26,Female,7,Education,4746,Good,Very High,Below Average,0,No,21,Bachelor’s Degree,Married,2,Senior,Small,56,No,No,No,Fair,High,Left
36208,29,Male,4,Technology,10467,Excellent,High,Average,0,No,14,Master’s Degree,Single,3,Mid,Small,64,No,No,Yes,Poor,Medium,Left
43234,42,Female,9,Education,4635,Good,High,High,0,No,32,Associate Degree,Married,3,Entry,Small,60,Yes,No,No,Fair,High,Stayed
45796,44,Female,34,Education,4804,Fair,High,Average,2,Yes,28,Bachelor’s Degree,Married,3,Mid,Medium,113,No,No,Yes,Good,Medium,Left
14658,53,Male,37,Finance,6165,Poor,Medium,Average,0,No,10,Associate Degree,Divorced,2,Entry,Small,73,No,No,No,Fair,Very High,Left
17872,37,Male,16,Education,4413,Good,Medium,Average,0,No,6,High School,Married,2,Mid,Medium,76,No,No,No,Good,Medium,Stayed
53153,39,Female,19,Education,4011,Good,Very High,High,0,Yes,46,Master’s Degree,Married,0,Mid,Medium,56,Yes,No,No,Fair,Low,Stayed
1390,29,Male,10,Finance,6897,Fair,Low,Average,0,Yes,30,Bachelor’s Degree,Divorced,0,Mid,Small,79,No,No,No,Good,Low,Stayed
6355,41,Female,30,Education,3739,Excellent,Medium,Average,1,No,59,High School,Single,1,Mid,Medium,79,No,No,No,Good,High,Left
57848,25,Male,9,Finance,10169,Good,High,Average,2,No,52,Bachelor’s Degree,Married,1,Mid,Medium,76,No,Yes,No,Excellent,Medium,Left
55150,21,Female,13,Education,3487,Good,Very High,Average,1,Yes,43,Associate Degree,Married,0,Mid,Medium,39,No,No,No,Excellent,Low,Stayed
5419,42,Male,23,Education,4731,Fair,High,High,2,Yes,54,Associate Degree,Married,0,Entry,Small,73,Yes,No,No,Excellent,High,Stayed
1626,37,Male,23,Technology,7704,Good,High,Average,0,No,67,High School,Married,0,Senior,Medium,88,Yes,No,Yes,Poor,Medium,Stayed
22343,50,Male,18,Healthcare,8205,Excellent,High,Average,0,Yes,54,Bachelor’s Degree,Single,2,Mid,Small,44,No,No,No,Good,Medium,Stayed
53441,21,Male,5,Education,3697,Good,Very High,Average,1,No,52,High School,Divorced,1,Senior,Medium,40,No,No,Yes,Good,Very High,Stayed
20721,35,Female,9,Healthcare,8184,Good,Very High,High,1,No,22,Associate Degree,Married,2,Senior,Medium,83,Yes,No,No,Good,High,Stayed
67310,49,Male,31,Technology,10670,Fair,Medium,Average,0,No,9,Bachelor’s Degree,Married,1,Senior,Small,43,No,No,No,Good,Low,Stayed
67387,50,Male,32,Finance,9440,Fair,High,Average,2,No,69,High School,Married,0,Entry,Medium,50,Yes,No,No,Good,Low,Stayed
34687,49,Female,38,Technology,6662,Fair,High,Average,0,No,74,Associate Degree,Married,5,Entry,Medium,109,No,No,No,Excellent,Medium,Stayed
53306,50,Female,7,Finance,10330,Good,High,Average,0,No,40,Associate Degree,Single,1,Senior,Large,14,Yes,No,No,Good,High,Stayed
49034,24,Male,6,Technology,9191,Good,High,Average,1,No,76,Bachelor’s Degree,Single,1,Mid,Medium,22,No,No,No,Good,Low,Stayed
57221,22,Female,4,Finance,6184,Excellent,High,Average,1,No,16,High School,Divorced,1,Senior,Medium,69,No,No,No,Good,Low,Stayed
68608,37,Male,20,Technology,6296,Good,Medium,Average,1,No,31,Bachelor’s Degree,Married,4,Entry,Small,23,No,No,Yes,Poor,Medium,Stayed
53705,57,Female,20,Education,4709,Poor,Medium,Average,2,Yes,83,Associate Degree,Single,2,Entry,Large,45,No,No,No,Fair,High,Left
8244,33,Female,20,Technology,9083,Good,High,Average,0,No,74,Master’s Degree,Married,0,Entry,Medium,23,No,No,No,Good,Medium,Stayed
53719,45,Male,24,Technology,7254,Fair,Medium,Below Average,2,No,43,Master’s Degree,Married,0,Entry,Medium,72,No,No,No,Fair,High,Left
63734,26,Female,9,Education,5111,Fair,High,Below Average,2,Yes,37,Bachelor’s Degree,Single,5,Entry,Medium,79,No,No,No,Good,High,Left
64376,35,Female,15,Media,6031,Good,High,Average,1,No,68,Associate Degree,Married,2,Entry,Small,75,No,No,No,Good,Low,Left
37265,23,Female,10,Healthcare,8700,Poor,High,Average,1,No,61,Bachelor’s Degree,Single,2,Senior,Small,67,No,No,Yes,Excellent,High,Left
37766,57,Female,29,Technology,9132,Excellent,High,Average,0,No,83,Bachelor’s Degree,Married,0,Mid,Large,65,No,No,No,Fair,High,Stayed
64795,45,Female,30,Education,3307,Good,Very High,Below Average,2,Yes,17,Bachelor’s Degree,Single,0,Entry,Medium,89,No,Yes,Yes,Excellent,Medium,Stayed
40937,34,Female,2,Education,4592,Fair,High,High,3,No,52,Bachelor’s Degree,Single,3,Entry,Large,27,No,No,Yes,Fair,Low,Left
32488,22,Male,6,Technology,8010,Excellent,High,Average,0,No,8,Bachelor’s Degree,Divorced,3,Mid,Medium,81,No,No,No,Poor,Medium,Stayed
62628,24,Female,14,Finance,9602,Good,High,Average,0,No,42,High School,Single,0,Entry,Large,56,Yes,No,No,Excellent,Low,Left
1191,34,Male,19,Finance,9010,Good,High,Average,0,No,65,PhD,Married,2,Mid,Medium,68,No,No,Yes,Good,Low,Stayed
9027,31,Male,4,Healthcare,9261,Fair,Very High,Average,1,Yes,31,Bachelor’s Degree,Married,0,Senior,Medium,43,Yes,No,No,Good,High,Stayed
59229,30,Female,11,Healthcare,8399,Poor,High,Low,1,No,19,Associate Degree,Married,1,Entry,Small,40,No,No,No,Good,Medium,Left
31152,49,Female,31,Technology,7497,Poor,Very High,Average,1,Yes,56,High School,Single,5,Entry,Medium,72,Yes,No,No,Fair,Low,Left
39085,28,Male,4,Finance,12146,Fair,Medium,High,2,Yes,89,Associate Degree,Divorced,4,Mid,Small,83,No,No,No,Poor,Very High,Left
29398,36,Female,13,Technology,13013,Poor,High,Average,2,No,9,Bachelor’s Degree,Married,1,Senior,Small,36,Yes,No,No,Good,Very High,Stayed
3913,29,Female,8,Education,2944,Good,High,Average,0,No,65,Associate Degree,Married,2,Entry,Medium,72,No,No,No,Poor,Medium,Stayed
45522,47,Female,21,Healthcare,5882,Poor,High,Average,0,Yes,77,Associate Degree,Single,0,Mid,Medium,32,No,No,Yes,Poor,Medium,Left
33033,30,Male,5,Technology,10973,Poor,High,Average,0,Yes,63,Bachelor’s Degree,Single,0,Entry,Medium,43,No,No,No,Poor,Medium,Left
6044,54,Male,10,Education,5132,Good,High,Average,0,No,29,Bachelor’s Degree,Single,0,Entry,Large,51,No,No,No,Fair,High,Left
20393,44,Female,18,Healthcare,5745,Excellent,High,Average,1,Yes,92,Associate Degree,Divorced,0,Entry,Medium,85,Yes,No,Yes,Good,Medium,Stayed
66944,49,Male,28,Finance,6804,Excellent,Very High,Average,0,No,28,Associate Degree,Married,3,Mid,Small,77,No,No,No,Good,Low,Stayed
64050,27,Male,4,Healthcare,8967,Poor,Medium,Average,0,No,70,Bachelor’s Degree,Married,1,Mid,Large,11,No,No,No,Fair,High,Left
5882,23,Female,7,Media,6202,Good,High,High,0,Yes,45,Bachelor’s Degree,Married,0,Mid,Medium,18,No,No,No,Poor,Low,Left
22856,35,Male,4,Healthcare,7560,Excellent,High,Average,0,No,96,PhD,Married,0,Entry,Medium,36,No,No,Yes,Good,Low,Stayed
31540,21,Female,11,Technology,10265,Poor,Very High,Low,0,No,21,Associate Degree,Single,3,Entry,Medium,19,No,Yes,No,Good,Medium,Left
13316,26,Female,5,Education,4275,Fair,High,High,1,No,7,Bachelor’s Degree,Single,6,Entry,Medium,13,No,No,No,Fair,Low,Left
54025,46,Male,1,Healthcare,7655,Good,Medium,Low,0,No,48,Master’s Degree,Divorced,4,Mid,Medium,57,Yes,No,Yes,Fair,Medium,Stayed
48223,56,Male,19,Technology,11694,Good,High,High,1,No,90,Master’s Degree,Single,3,Entry,Large,72,No,No,No,Fair,Low,Left
40193,43,Male,34,Technology,11040,Good,High,Average,0,No,28,PhD,Divorced,2,Mid,Medium,36,No,No,No,Good,Medium,Stayed
72314,43,Female,26,Healthcare,6718,Good,High,High,2,No,31,Master’s Degree,Single,0,Entry,Large,66,No,No,No,Good,Medium,Stayed
16733,49,Female,15,Technology,8606,Fair,Medium,Average,0,No,48,PhD,Married,0,Entry,Medium,91,No,Yes,No,Good,High,Stayed
33560,51,Male,43,Healthcare,7699,Fair,High,High,0,No,18,Associate Degree,Married,3,Entry,Medium,84,No,No,No,Good,Low,Left
9226,29,Male,1,Education,4669,Good,High,Low,1,No,93,Bachelor’s Degree,Divorced,1,Entry,Medium,48,No,Yes,No,Poor,High,Left
24773,56,Female,25,Technology,9230,Excellent,Medium,Average,1,No,49,Master’s Degree,Divorced,6,Senior,Medium,76,Yes,Yes,No,Good,Medium,Stayed
72902,53,Female,30,Technology,7712,Fair,Very High,Average,1,Yes,22,Bachelor’s Degree,Single,0,Mid,Medium,78,No,No,No,Fair,Medium,Left
42763,59,Female,51,Media,5739,Excellent,Very High,Average,0,Yes,77,Bachelor’s Degree,Single,3,Mid,Medium,103,No,No,Yes,Poor,High,Left
58153,19,Male,9,Education,3531,Fair,Very High,Average,1,No,78,Bachelor’s Degree,Married,0,Entry,Small,10,No,No,No,Fair,Low,Left
11639,32,Female,7,Education,3778,Fair,Medium,Average,3,No,29,Associate Degree,Single,1,Senior,Medium,72,No,No,No,Good,Medium,Stayed
39224,32,Female,8,Technology,8525,Poor,Very High,Average,0,No,97,Associate Degree,Married,1,Entry,Medium,87,Yes,No,No,Good,Low,Left
37474,37,Male,23,Education,4297,Good,Very High,Average,2,No,92,Associate Degree,Married,0,Mid,Medium,64,Yes,No,Yes,Good,Low,Stayed
25001,18,Female,3,Media,6393,Fair,High,Below Average,0,No,46,Master’s Degree,Single,1,Senior,Large,25,No,No,No,Good,Low,Stayed
15618,46,Male,36,Education,4330,Fair,High,High,2,No,71,Associate Degree,Married,0,Entry,Large,37,Yes,No,No,Poor,Medium,Stayed
67651,35,Female,3,Technology,9931,Excellent,Medium,Average,0,No,2,Bachelor’s Degree,Divorced,4,Senior,Medium,25,No,No,Yes,Fair,Low,Stayed
32517,38,Male,7,Healthcare,5768,Excellent,Medium,Average,1,No,26,Associate Degree,Married,2,Senior,Medium,8,No,No,No,Poor,Low,Stayed
52401,40,Female,10,Healthcare,7534,Poor,Medium,Below Average,1,Yes,95,Master’s Degree,Married,1,Entry,Medium,21,No,No,No,Fair,Low,Left
40062,57,Male,47,Healthcare,8663,Excellent,High,Below Average,0,Yes,54,Associate Degree,Divorced,1,Mid,Medium,74,Yes,Yes,No,Poor,Low,Stayed
6207,46,Male,5,Technology,10200,Excellent,High,Average,0,Yes,26,High School,Married,0,Senior,Medium,62,No,Yes,No,Fair,Medium,Stayed
53564,59,Male,28,Media,5731,Fair,Medium,Average,1,No,74,Bachelor’s Degree,Single,0,Mid,Small,58,No,No,Yes,Good,Medium,Stayed
12028,18,Female,5,Finance,5910,Excellent,Very High,Average,0,No,72,Master’s Degree,Married,0,Mid,Medium,14,No,No,No,Good,Low,Stayed
60809,25,Female,16,Finance,6778,Fair,Very High,Average,2,No,99,Bachelor’s Degree,Single,2,Senior,Medium,29,No,No,No,Excellent,Medium,Left
51785,36,Male,18,Technology,8886,Good,Medium,Average,0,No,45,Master’s Degree,Divorced,1,Mid,Medium,76,Yes,Yes,No,Excellent,Low,Stayed
51622,55,Female,31,Technology,10092,Good,Very High,Average,1,No,16,Master’s Degree,Divorced,1,Senior,Small,39,Yes,No,No,Good,Low,Stayed
23744,56,Male,3,Healthcare,8381,Fair,Medium,High,0,No,77,High School,Married,0,Entry,Large,37,Yes,No,No,Fair,Medium,Left
7031,42,Male,33,Finance,2564,Fair,High,Average,2,No,79,Bachelor’s Degree,Single,3,Senior,Small,46,Yes,No,No,Fair,High,Stayed
63862,55,Female,33,Healthcare,8622,Good,Medium,Low,2,No,5,Associate Degree,Married,2,Senior,Medium,51,No,No,No,Excellent,High,Stayed
66856,51,Male,4,Media,6347,Fair,High,Average,1,Yes,95,High School,Single,0,Mid,Large,7,No,No,No,Poor,High,Left
46138,49,Female,23,Education,4356,Good,Very High,High,0,Yes,48,Associate Degree,Married,3,Mid,Medium,98,No,No,No,Fair,High,Stayed
70073,47,Male,37,Healthcare,10192,Excellent,High,Average,0,Yes,53,Associate Degree,Single,2,Mid,Large,61,No,No,No,Good,High,Stayed
27054,44,Female,8,Technology,9110,Fair,High,Average,0,No,56,High School,Married,0,Entry,Small,49,No,No,No,Poor,Medium,Left
55932,34,Female,23,Healthcare,8283,Fair,High,Average,2,Yes,71,Master’s Degree,Married,5,Mid,Medium,36,No,No,No,Good,Medium,Stayed
34278,44,Male,25,Media,6157,Fair,Low,Average,0,Yes,87,High School,Married,1,Entry,Medium,104,No,No,No,Fair,Low,Left
45304,41,Male,26,Education,3532,Good,Low,Average,1,No,80,Bachelor’s Degree,Married,4,Mid,Large,66,No,No,No,Good,Medium,Stayed
73900,35,Male,11,Technology,11029,Good,High,High,0,No,60,Bachelor’s Degree,Single,0,Entry,Medium,67,No,No,No,Fair,Low,Left
63194,25,Male,4,Finance,8196,Fair,High,Low,0,No,76,Bachelor’s Degree,Single,3,Senior,Large,7,No,No,No,Poor,Very High,Left
48940,33,Male,23,Technology,7376,Excellent,Very High,Average,0,Yes,51,High School,Single,4,Mid,Medium,66,No,No,No,Fair,Medium,Left
59099,34,Male,13,Education,5069,Fair,High,Average,0,No,92,PhD,Divorced,3,Senior,Medium,83,Yes,No,No,Fair,Medium,Stayed
16287,51,Female,17,Healthcare,6598,Good,Low,Average,0,No,80,Bachelor’s Degree,Married,2,Mid,Medium,40,Yes,No,No,Fair,High,Stayed
28863,36,Male,3,Technology,10373,Poor,High,High,0,No,48,Bachelor’s Degree,Married,1,Senior,Medium,62,No,No,Yes,Good,Low,Stayed
23407,43,Male,35,Technology,8361,Poor,High,Average,0,No,74,High School,Married,4,Mid,Small,93,Yes,No,No,Fair,Medium,Stayed
4727,18,Male,8,Media,6720,Fair,High,Average,2,Yes,56,High School,Married,2,Entry,Medium,11,No,No,Yes,Poor,Medium,Left
35594,28,Female,20,Education,3855,Good,Very High,Below Average,4,No,83,Bachelor’s Degree,Single,1,Mid,Medium,41,No,No,No,Excellent,High,Stayed
39056,23,Female,9,Media,5654,Fair,High,Average,3,Yes,72,Associate Degree,Single,6,Entry,Large,85,Yes,No,No,Poor,Medium,Stayed
67235,47,Female,39,Media,6770,Good,Low,Low,0,No,40,High School,Married,1,Mid,Small,99,Yes,No,No,Good,Low,Stayed
40013,24,Male,11,Education,5932,Fair,Very High,High,2,No,65,Master’s Degree,Married,0,Entry,Medium,86,No,No,No,Good,Medium,Left
60948,47,Male,8,Education,5860,Fair,High,High,1,No,15,Bachelor’s Degree,Married,1,Mid,Medium,66,No,No,No,Good,Medium,Stayed
54525,25,Female,14,Healthcare,8302,Good,Low,High,2,No,75,Bachelor’s Degree,Married,0,Senior,Medium,15,No,No,No,Good,High,Stayed
12024,30,Male,5,Finance,6633,Poor,Medium,Average,0,Yes,46,Bachelor’s Degree,Single,1,Mid,Medium,41,No,No,Yes,Fair,Medium,Left
53437,26,Female,5,Finance,7984,Excellent,High,High,0,No,94,Master’s Degree,Married,1,Mid,Medium,8,No,No,No,Poor,Low,Stayed
41681,32,Male,6,Finance,8779,Fair,High,Average,1,No,91,Master’s Degree,Single,0,Entry,Large,35,Yes,No,No,Poor,High,Left
6756,32,Male,20,Finance,8118,Excellent,Medium,Average,0,No,27,Master’s Degree,Married,4,Entry,Medium,94,No,No,No,Excellent,Medium,Stayed
34036,24,Female,9,Education,3369,Poor,Very High,Below Average,0,No,57,Associate Degree,Single,2,Senior,Medium,76,Yes,No,No,Good,Medium,Left
58163,19,Male,7,Education,5929,Fair,High,Average,2,Yes,8,Master’s Degree,Married,6,Entry,Large,79,No,No,No,Fair,Low,Left
32165,45,Male,34,Technology,7533,Good,Very High,Average,0,No,18,Bachelor’s Degree,Married,0,Entry,Large,43,No,No,No,Good,Medium,Stayed
50880,50,Female,40,Healthcare,7793,Fair,High,Average,1,No,50,High School,Single,0,Mid,Large,57,Yes,No,Yes,Good,Low,Left
46273,47,Female,1,Technology,9085,Good,Medium,Average,2,No,28,Associate Degree,Single,1,Mid,Large,14,No,No,Yes,Good,Medium,Left
54271,19,Female,1,Technology,10403,Excellent,High,Average,0,Yes,10,Master’s Degree,Single,1,Senior,Large,25,No,No,No,Good,Low,Left
60118,29,Female,21,Finance,7923,Good,Low,Average,0,Yes,66,High School,Married,0,Mid,Medium,72,No,No,No,Good,Low,Left
39257,54,Male,28,Media,6373,Good,Very High,Average,0,No,48,Master’s Degree,Married,1,Entry,Small,85,Yes,No,No,Fair,Very High,Stayed
50697,18,Male,10,Technology,9890,Good,Very High,Average,0,Yes,49,High School,Married,1,Entry,Medium,55,Yes,No,No,Poor,Medium,Left
6268,36,Female,18,Technology,8154,Good,High,High,0,No,32,PhD,Married,3,Entry,Small,27,No,No,No,Good,High,Stayed
2817,29,Male,5,Education,5653,Fair,High,Below Average,2,No,78,High School,Married,3,Mid,Medium,63,Yes,No,No,Poor,Low,Stayed
69776,36,Female,12,Finance,7802,Good,Medium,High,0,No,57,Master’s Degree,Single,3,Entry,Large,23,Yes,No,No,Good,High,Stayed
49344,33,Male,17,Media,6109,Fair,High,Average,1,No,96,Master’s Degree,Married,0,Entry,Medium,46,No,No,Yes,Fair,High,Left
